"time_s" "index" "u_ms" "w1_ms" "w2_ms"
"515" 2.57 515 -7e-04 -0.0025 -0.0041
"516" 2.575 516 0.0056 -0.001 -0.0034
"517" 2.58 517 0.0086 -0.0034 -0.0024
"518" 2.585 518 0.0037 -0.0024 -0.0034
"519" 2.59 519 0.0076 -0.0023 0.002
"520" 2.595 520 0.0116 -0.0028 -2e-04
"521" 2.6 521 0.0122 -0.0021 -0.0042
"522" 2.605 522 0.0187 -0.0028 -0.0024
"523" 2.61 523 0.021 -0.002 -0.0019
"524" 2.615 524 0.0197 -0.0031 -0.0032
"525" 2.62 525 0.0162 -0.0019 -0.0013
"526" 2.625 526 0.0228 -0.002 -8e-04
"527" 2.63 527 0.0204 -0.0024 -9e-04
"528" 2.635 528 0.0206 -0.0023 0
"529" 2.64 529 0.0238 -0.0021 -0.004
"530" 2.645 530 0.0218 -0.0011 0.0027
"531" 2.65 531 0.0313 -0.0017 5e-04
"532" 2.655 532 0.0255 -0.0012 -0.0024
"533" 2.66 533 0.0297 -0.0012 1e-04
"534" 2.665 534 0.0325 -0.0015 -0.0078
"535" 2.67 535 0.0333 -0.0026 -0.0025
"536" 2.675 536 0.035 -0.0015 -0.0032
"537" 2.68 537 0.0295 -0.0014 -0.0053
"538" 2.685 538 0.035 -0.0036 -3e-04
"539" 2.69 539 0.036 -0.0017 -0.0019
"540" 2.695 540 0.0313 5e-04 -0.0013
"541" 2.7 541 0.0453 -0.001 -0.0097
"542" 2.705 542 0.0414 -0.0012 1e-04
"543" 2.71 543 0.0382 -0.0014 0.0025
"544" 2.715 544 0.0406 -6e-04 -0.0057
"545" 2.72 545 0.0384 -0.0015 0
"546" 2.725 546 0.041 -0.0013 -0.0024
"547" 2.73 547 0.0465 -0.0027 0.009
"548" 2.735 548 0.0459 -0.0014 0.0034
"549" 2.74 549 0.0505 -0.0032 -0.0396
"550" 2.745 550 0.0505 -0.0027 -0.0185
"551" 2.75 551 0.0467 -0.0016 0.0044
"552" 2.755 552 0.053 -0.0039 -6e-04
"553" 2.76 553 0.0515 -0.0051 -0.0094
"554" 2.765 554 0.054 -0.0049 4e-04
"555" 2.77 555 0.0562 -0.0019 -0.0043
"556" 2.775 556 0.0517 -0.0026 -0.0011
"557" 2.78 557 0.0556 -0.0017 -0.0014
"558" 2.785 558 0.0491 -0.0047 -0.0024
"559" 2.79 559 0.0491 -0.0037 -0.0012
"560" 2.795 560 0.0517 -0.0016 0.0024
"561" 2.8 561 0.0481 -0.0038 -0.0044
"562" 2.805 562 0.0594 -0.0037 -0.0015
"563" 2.81 563 0.0532 -0.0035 -0.0013
"564" 2.815 564 0.0544 -0.0036 -0.0038
"565" 2.82 565 0.0534 -0.0049 -0.0031
"566" 2.825 566 0.0497 -0.0052 -6e-04
"567" 2.83 567 0.0463 -0.0026 -0.0052
"568" 2.835 568 0.0451 -0.0033 -0.0045
"569" 2.84 569 0.0515 -0.0047 -0.003
"570" 2.845 570 0.0497 -0.0041 -0.003
"571" 2.85 571 0.0499 -0.0035 -0.007
"572" 2.855 572 0.0471 -0.0041 -0.0017
"573" 2.86 573 0.0451 -0.0049 -0.0119
"574" 2.865 574 0.0523 -0.0049 -0.0106
"575" 2.87 575 0.0467 -0.0054 -0.0026
"576" 2.875 576 0.0447 -0.0044 1e-04
"577" 2.88 577 0.0435 -0.0051 -0.0012
"578" 2.885 578 0.0459 -0.004 -0.0079
"579" 2.89 579 0.0453 -0.0046 -0.0063
"580" 2.895 580 0.0449 -0.006 -0.0078
"581" 2.9 581 0.0465 -0.0056 -0.0049
"582" 2.905 582 0.0411 -0.0064 -0.0068
"583" 2.91 583 0.0367 -0.0073 -0.0039
"584" 2.915 584 0.0376 -0.0047 -0.0062
"585" 2.92 585 0.0361 -0.0052 -0.0054
"586" 2.925 586 0.0379 -0.0065 -0.0044
"587" 2.93 587 0.0375 -0.0066 -0.0055
"588" 2.935 588 0.0326 -0.0064 -0.0072
"589" 2.94 589 0.0292 -0.0061 -0.0065
"590" 2.945 590 0.0324 -0.0057 -0.0083
"591" 2.95 591 0.0318 -0.008 -0.0058
"592" 2.955 592 0.0215 -0.0052 -0.0054
"593" 2.96 593 0.0244 -0.0058 -0.0083
"594" 2.965 594 0.0278 -0.0076 -0.0056
"595" 2.97 595 0.0219 -0.0071 -0.0061
"596" 2.975 596 0.0225 -0.0074 -0.0074
"597" 2.98 597 0.0177 -0.0067 -0.0058
"598" 2.985 598 0.0209 -0.008 -0.0069
"599" 2.99 599 0.0185 -0.0086 -0.0096
"600" 2.995 600 0.0193 -0.0078 -0.0074
"601" 3 601 0.0092 -0.0059 -0.0074
"602" 3.005 602 0.0155 -0.0064 -0.006
"603" 3.01 603 0.0073 -0.0084 -0.0081
"604" 3.015 604 0.0049 -0.0078 -0.0057
"605" 3.02 605 0.0064 -0.0071 -0.0071
"606" 3.025 606 0.0052 -0.0075 -0.0055
"607" 3.03 607 0.0042 -0.008 -0.005
"608" 3.035 608 0.0021 -0.0063 -0.0068
"609" 3.04 609 -0.0024 -0.0074 -0.0067
"610" 3.045 610 -0.0038 -0.0073 -0.0076
"611" 3.05 611 -0.0018 -0.0079 -0.0068
"612" 3.055 612 -0.0044 -0.0073 -0.0094
"613" 3.06 613 -0.0083 -0.0074 -0.0068
"614" 3.065 614 -0.0125 -0.0077 -0.0073
"615" 3.07 615 -0.0109 -0.0062 -0.0084
"616" 3.075 616 -0.0133 -0.0073 -0.0091
"617" 3.08 617 -0.017 -0.0073 -0.0077
"618" 3.085 618 -0.0166 -0.0075 -0.0085
"619" 3.09 619 -0.021 -0.0077 -0.0093
"620" 3.095 620 -0.0216 -0.0073 -0.0081
"621" 3.1 621 -0.0184 -0.0075 -0.0083
"622" 3.105 622 -0.0206 -0.0076 -0.0083
"623" 3.11 623 -0.0267 -0.007 -0.0082
"624" 3.115 624 -0.0249 -0.0065 -0.0079
"625" 3.12 625 -0.0281 -0.0074 -0.0072
"626" 3.125 626 -0.0283 -0.0065 -0.0075
"627" 3.13 627 -0.0331 -0.0068 -0.0076
"628" 3.135 628 -0.0309 -0.0074 -0.0082
"629" 3.14 629 -0.0313 -0.0063 -0.0081
"630" 3.145 630 -0.0291 -0.0047 -0.0077
"631" 3.15 631 -0.0297 -0.006 -0.0059
"632" 3.155 632 -0.0333 -0.0058 -0.0071
"633" 3.16 633 -0.0348 -0.0059 -0.0069
"634" 3.165 634 -0.039 -0.006 -0.0083
"635" 3.17 635 -0.039 -0.0063 -0.006
"636" 3.175 636 -0.0398 -0.007 -0.0041
"637" 3.18 637 -0.0402 -0.0057 -0.0079
"638" 3.185 638 -0.0433 -0.0052 -0.0092
"639" 3.19 639 -0.043 -0.005 -0.0049
"640" 3.195 640 -0.0394 -0.0046 -0.0063
"641" 3.2 641 -0.0455 -0.0045 -0.004
"642" 3.205 642 -0.0463 -0.0055 -0.003
"643" 3.21 643 -0.0439 -0.0043 -0.0072
"644" 3.215 644 -0.0519 -0.0051 -0.0028
"645" 3.22 645 -0.0445 -0.0045 -0.007
"646" 3.225 646 -0.0509 -0.0053 -0.0066
"647" 3.23 647 -0.0501 -0.0054 -0.0063
"648" 3.235 648 -0.0455 -0.004 -0.0043
"649" 3.24 649 -0.0497 -0.0041 -0.0068
"650" 3.245 650 -0.0467 -0.004 -0.0054
"651" 3.25 651 -0.0528 -0.0036 -0.0016
"652" 3.255 652 -0.0489 -0.0044 -0.0055
"653" 3.26 653 -0.0487 -0.0044 -0.0043
"654" 3.265 654 -0.0521 -0.0034 -0.0035
"655" 3.27 655 -0.0536 -0.0027 -0.0032
"656" 3.275 656 -0.0455 -0.0028 -0.004
"657" 3.28 657 -0.0511 -0.0027 -0.0044
"658" 3.285 658 -0.0517 -0.0033 -0.0026
"659" 3.29 659 -0.0519 -0.0026 -0.0021
"660" 3.295 660 -0.055 -0.002 -0.0026
"661" 3.3 661 -0.0544 -0.0021 -0.0057
"662" 3.305 662 -0.0542 -0.0017 -0.0023
"663" 3.31 663 -0.0554 -0.0012 -0.0012
"664" 3.315 664 -0.0574 -9e-04 -0.003
"665" 3.32 665 -0.0532 -0.001 -0.0034
"666" 3.325 666 -0.0517 -0.0038 2e-04
"667" 3.33 667 -0.0552 -0.0029 0.0124
"668" 3.335 668 -0.0556 -0.0012 -0.004
"669" 3.34 669 -0.0498 4e-04 -0.0021
"670" 3.345 670 -0.046 5e-04 -0.0053
"671" 3.35 671 -0.0534 -5e-04 -0.0018
"672" 3.355 672 -0.054 -0.0016 -0.0018
"673" 3.36 673 -0.0507 -0.0021 -0.0011
"674" 3.365 674 -0.0483 -0.0015 -0.0047
"675" 3.37 675 -0.0438 -0.0011 -0.0047
"676" 3.375 676 -0.0511 -0.0022 -1e-04
"677" 3.38 677 -0.0488 -5e-04 0.003
"678" 3.385 678 -0.0413 -5e-04 -4e-04
"679" 3.39 679 -0.0606 -1e-04 -0.0058
"680" 3.395 680 -0.0437 -0.0013 -0.0042
"681" 3.4 681 -0.0434 4e-04 -0.0045
"682" 3.405 682 -0.0381 0.001 -0.0095
"683" 3.41 683 -0.0401 -2e-04 0.0083
"684" 3.415 684 -0.0385 6e-04 -0.0043
"685" 3.42 685 -0.0385 1e-04 0
"686" 3.425 686 -0.0401 0 1e-04
"687" 3.43 687 -0.0381 -9e-04 -0.0021
"688" 3.435 688 -0.0385 -7e-04 3e-04
"689" 3.44 689 -0.0332 0.001 9e-04
"690" 3.445 690 -0.0349 0.0012 6e-04
"691" 3.45 691 -0.0337 2e-04 -0.0011
"692" 3.455 692 -0.0429 0 8e-04
"693" 3.46 693 -0.0462 -2e-04 9e-04
"694" 3.465 694 -0.0316 2e-04 4e-04
"695" 3.47 695 -0.0322 1e-04 3e-04
"696" 3.475 696 -0.029 0.0011 -0.0011
"697" 3.48 697 -0.0306 0.0011 0.0169
"698" 3.485 698 -0.0235 3e-04 0.0094
"699" 3.49 699 -0.0262 0.0013 -7e-04
"700" 3.495 700 -0.0233 3e-04 -0.0035
"701" 3.5 701 -0.0203 -1e-04 1e-04
"702" 3.505 702 -0.0256 6e-04 -0.0033
"703" 3.51 703 -0.0215 -5e-04 -0.0024
"704" 3.515 704 -0.0203 -3e-04 -1e-04
"705" 3.52 705 -0.0165 8e-04 -0.004
"706" 3.525 706 -0.0153 3e-04 6e-04
"707" 3.53 707 -0.0118 2e-04 4e-04
"708" 3.535 708 -0.0116 7e-04 2e-04
"709" 3.54 709 -0.008 9e-04 -9e-04
"710" 3.545 710 -0.0088 0 -0.0089
"711" 3.55 711 -0.0066 -5e-04 -0.0164
"712" 3.555 712 -0.0037 3e-04 0.0045
"713" 3.56 713 0.001 6e-04 -0.0018
"714" 3.565 714 -0.0026 9e-04 -6e-04
"715" 3.57 715 4e-04 6e-04 0.0013
"716" 3.575 716 -1e-04 -2e-04 -0.002
"717" 3.58 717 0.0026 2e-04 0.0017
"718" 3.585 718 0.0077 4e-04 -9e-04
"719" 3.59 719 0.0131 4e-04 -0.0016
"720" 3.595 720 0.0184 0 0.0019
"721" 3.6 721 0.0095 0.0014 4e-04
"722" 3.605 722 0.0101 3e-04 -5e-04
"723" 3.61 723 0.0174 5e-04 0.0054
"724" 3.615 724 0.0129 1e-04 -0.0017
"725" 3.62 725 0.0166 -5e-04 -0.0013
"726" 3.625 726 0.0164 -0.0011 0.0011
"727" 3.63 727 0.0198 2e-04 6e-04
"728" 3.635 728 0.0226 0.0011 0.0013
"729" 3.64 729 0.0281 3e-04 0.0036
"730" 3.645 730 0.0311 8e-04 9e-04
"731" 3.65 731 0.0279 6e-04 0.0016
"732" 3.655 732 0.0338 4e-04 -0.0012
"733" 3.66 733 0.0319 0.0011 9e-04
"734" 3.665 734 0.0376 -6e-04 -1e-04
"735" 3.67 735 0.0396 -0.0014 -0.0025
"736" 3.675 736 0.0358 6e-04 0.0036
"737" 3.68 737 0.0358 6e-04 -9e-04
"738" 3.685 738 0.04 -3e-04 -0.0013
"739" 3.69 739 0.0433 5e-04 -0.0033
"740" 3.695 740 0.0406 1e-04 -4e-04
"741" 3.7 741 0.0388 -7e-04 -8e-04
"742" 3.705 742 0.0466 9e-04 0.001
"743" 3.71 743 0.0467 -3e-04 0.0021
"744" 3.715 744 0.0525 -2e-04 -0.002
"745" 3.72 745 0.0467 -9e-04 -0.001
"746" 3.725 746 0.0469 1e-04 0.005
"747" 3.73 747 0.0495 -4e-04 0.0026
"748" 3.735 748 0.055 -0.0017 6e-04
"749" 3.74 749 0.0525 -5e-04 0.0044
"750" 3.745 750 0.0481 -0.0021 -0.0049
"751" 3.75 751 0.0511 -0.0021 -0.001
"752" 3.755 752 0.0509 -0.0018 0.0022
"753" 3.76 753 0.0521 -0.0014 -0.0034
"754" 3.765 754 0.0556 -0.0023 1e-04
"755" 3.77 755 0.061 -0.0018 0.0019
"756" 3.775 756 0.054 -0.0027 -6e-04
"757" 3.78 757 0.0536 -0.0021 -0.0022
"758" 3.785 758 0.0546 -0.003 -0.0036
"759" 3.79 759 0.057 -0.0037 -0.0017
"760" 3.795 760 0.0534 -0.0036 -0.0019
"761" 3.8 761 0.055 -0.0036 9e-04
"762" 3.805 762 0.0552 -0.0037 -0.0062
"763" 3.81 763 0.0564 -0.0046 -0.0049
"764" 3.815 764 0.0548 -0.0037 0.0036
"765" 3.82 765 0.0556 -0.0034 -0.0015
"766" 3.825 766 0.056 -0.0044 -0.0015
"767" 3.83 767 0.0493 -0.0028 -0.0013
"768" 3.835 768 0.0552 -0.0035 -8e-04
"769" 3.84 769 0.0542 -0.0056 0.0018
"770" 3.845 770 0.0558 -0.0052 -0.0046
"771" 3.85 771 0.0473 -0.0034 -0.0058
"772" 3.855 772 0.0471 -0.0038 5e-04
"773" 3.86 773 0.0469 -0.0043 -0.0022
"774" 3.865 774 0.042 -0.0042 6e-04
"775" 3.87 775 0.0463 -0.0051 -0.0018
"776" 3.875 776 0.0513 -0.0059 -0.006
"777" 3.88 777 0.0494 -0.0069 -0.002
"778" 3.885 778 0.0459 -0.005 -0.0124
"779" 3.89 779 0.0386 -0.004 -0.005
"780" 3.895 780 0.0459 -0.0057 -0.0069
"781" 3.9 781 0.0395 -0.0062 -0.0058
"782" 3.905 782 0.0419 -0.0062 -0.006
"783" 3.91 783 0.0425 -0.0068 -0.0053
"784" 3.915 784 0.0403 -0.0073 -0.005
"785" 3.92 785 0.0459 -0.006 -0.0059
"786" 3.925 786 0.0411 -0.0077 -0.0046
"787" 3.93 787 0.0373 -0.0075 -0.0064
"788" 3.935 788 0.0326 -0.0065 -0.0042
"789" 3.94 789 0.0314 -0.0067 -0.0083
"790" 3.945 790 0.0272 -0.0071 -0.0082
"791" 3.95 791 0.0294 -0.0069 -0.0087
"792" 3.955 792 0.03 -0.0076 -0.0075
"793" 3.96 793 0.0278 -0.0077 -0.0071
"794" 3.965 794 0.0181 -0.0065 -0.0078
"795" 3.97 795 0.0262 -0.008 -0.0071
"796" 3.975 796 0.0266 -0.0091 -0.0063
"797" 3.98 797 0.0207 -0.0084 -0.0083
"798" 3.985 798 0.0203 -0.0071 -0.0086
"799" 3.99 799 0.0189 -0.008 -0.0074
"800" 3.995 800 0.0145 -0.0075 -0.0062
"801" 4 801 0.0116 -0.0072 -0.0083
"802" 4.005 802 0.0122 -0.0072 -0.009
"803" 4.01 803 0.008 -0.0076 -0.009
"804" 4.015 804 0.0082 -0.0075 -0.0087
"805" 4.02 805 0.0055 -0.0079 -0.009
"806" 4.025 806 0.004 -0.0088 -0.0075
"807" 4.03 807 0.002 -0.0078 -0.0074
"808" 4.035 808 0.001 -0.0076 -0.008
"809" 4.04 809 -4e-04 -0.0072 -0.0073
"810" 4.045 810 -3e-04 -0.0068 -0.0082
"811" 4.05 811 -0.0079 -0.0087 -0.0094
"812" 4.055 812 -0.0063 -0.0075 -0.0079
"813" 4.06 813 -0.0103 -0.0082 -0.0075
"814" 4.065 814 -0.0095 -0.0078 -0.0067
"815" 4.07 815 -0.015 -0.0085 -0.0096
"816" 4.075 816 -0.0158 -0.0078 -0.0091
"817" 4.08 817 -0.0162 -0.0081 -0.0096
"818" 4.085 818 -0.0202 -0.0074 -0.0068
"819" 4.09 819 -0.0172 -0.0076 -0.0073
"820" 4.095 820 -0.0192 -0.0091 -0.008
"821" 4.1 821 -0.0249 -0.0065 -0.0064
"822" 4.105 822 -0.0228 -0.008 -0.008
"823" 4.11 823 -0.0249 -0.007 -0.0104
"824" 4.115 824 -0.0265 -0.0072 -0.008
"825" 4.12 825 -0.0315 -0.0072 -0.0089
"826" 4.125 826 -0.0307 -0.0071 -0.0099
"827" 4.13 827 -0.0319 -0.0064 -0.0095
"828" 4.135 828 -0.0329 -0.0063 -0.0093
"829" 4.14 829 -0.038 -0.0063 -0.0077
"830" 4.145 830 -0.0424 -0.0062 -0.0066
"831" 4.15 831 -0.0358 -0.0077 -0.0082
"832" 4.155 832 -0.0453 -0.0052 -0.0064
"833" 4.16 833 -0.0348 -0.005 -0.0098
"834" 4.165 834 -0.0404 -0.0066 -0.0058
"835" 4.17 835 -0.043 -0.0064 -0.0067
"836" 4.175 836 -0.0424 -0.0059 -0.0058
"837" 4.18 837 -0.0441 -0.0055 -0.0053
"838" 4.185 838 -0.0441 -0.0062 -0.0081
"839" 4.19 839 -0.0463 -0.0061 -0.0027
"840" 4.195 840 -0.0471 -0.0055 -0.0071
"841" 4.2 841 -0.0481 -0.0057 -0.0043
"842" 4.205 842 -0.0481 -0.0045 -0.0041
"843" 4.21 843 -0.0495 -0.0057 -0.0059
"844" 4.215 844 -0.0461 -0.0044 -0.0077
"845" 4.22 845 -0.0481 -0.0043 -0.0085
"846" 4.225 846 -0.0479 -0.005 -0.0065
"847" 4.23 847 -0.0497 -0.0039 -0.0059
"848" 4.235 848 -0.0528 -0.004 -0.0045
"849" 4.24 849 -0.054 -0.0045 -0.0096
"850" 4.245 850 -0.0507 -0.003 -0.0032
"851" 4.25 851 -0.054 -0.0044 -0.0031
"852" 4.255 852 -0.0497 -0.0036 -0.0028
"853" 4.26 853 -0.0542 -0.0033 -0.0033
"854" 4.265 854 -0.0525 -0.0027 -0.0069
"855" 4.27 855 -0.0548 -0.0033 -0.0013
"856" 4.275 856 -0.0538 -0.0026 -0.0042
"857" 4.28 857 -0.0544 -0.0039 -0.0035
"858" 4.285 858 -0.056 -0.002 -0.0018
"859" 4.29 859 -0.0525 -0.0022 -0.0042
"860" 4.295 860 -0.0532 -0.0037 -0.0032
"861" 4.3 861 -0.0536 -0.0034 -0.0022
"862" 4.305 862 -0.0473 -0.0026 -0.0026
"863" 4.31 863 -0.0507 -0.0033 -0.0014
"864" 4.315 864 -0.0542 -0.0024 -0.007
"865" 4.32 865 -0.0534 -0.0031 -0.0032
"866" 4.325 866 -0.0503 -0.0029 -8e-04
"867" 4.33 867 -0.0525 -0.0029 -0.0014
"868" 4.335 868 -0.0509 -9e-04 -0.0016
"869" 4.34 869 -0.0528 -0.0019 -0.0024
"870" 4.345 870 -0.0546 -0.0018 -0.0045
"871" 4.35 871 -0.0523 -0.001 8e-04
"872" 4.355 872 -0.0528 -8e-04 -0.0012
"873" 4.36 873 -0.0499 -0.0011 -0.0046
"874" 4.365 874 -0.0501 -0.0017 0.0018
"875" 4.37 875 -0.0465 -0.0021 -0.0083
"876" 4.375 876 -0.0488 -4e-04 0.0026
"877" 4.38 877 -0.0511 -0.0011 9e-04
"878" 4.385 878 -0.0502 -1e-04 -0.0067
"879" 4.39 879 -0.0462 -6e-04 -6e-04
"880" 4.395 880 -0.0519 -0.0021 0
"881" 4.4 881 -0.0425 4e-04 0.0018
"882" 4.405 882 -0.0452 -7e-04 -4e-04
"883" 4.41 883 -0.0497 -0.002 -0.0044
"884" 4.415 884 -0.0467 -0.0021 -5e-04
"885" 4.42 885 -0.0457 -0.0016 0.004
"886" 4.425 886 -0.0447 -0.0017 2e-04
"887" 4.43 887 -0.0447 -0.0019 0
"888" 4.435 888 -0.0393 -0.0015 -0.0031
"889" 4.44 889 -0.0393 -0.0017 0.001
"890" 4.445 890 -0.0345 -0.0011 -0.0026
"891" 4.45 891 -0.033 -0.0012 -0.0029
"892" 4.455 892 -0.0351 -9e-04 -0.0024
"893" 4.46 893 -0.0316 -4e-04 -9e-04
"894" 4.465 894 -0.0312 -8e-04 -0.0013
"895" 4.47 895 -0.024 -0.0014 -0.0038
"896" 4.475 896 -0.0308 1e-04 0.0016
"897" 4.48 897 -0.0264 -0.0015 -5e-04
"898" 4.485 898 -0.0286 0 -0.0026
"899" 4.49 899 -0.0229 -0.0016 -5e-04
"900" 4.495 900 -0.0183 -7e-04 -0.0024
"901" 4.5 901 -0.0205 2e-04 -0.0029
"902" 4.505 902 -0.0207 -3e-04 -0.0037
"903" 4.51 903 -0.0161 3e-04 -0.0022
"904" 4.515 904 -0.0142 -5e-04 0.002
"905" 4.52 905 -0.0122 4e-04 -4e-04
"906" 4.525 906 -0.0092 4e-04 0.0013
"907" 4.53 907 -0.0043 -7e-04 0.0078
"908" 4.535 908 -0.0094 9e-04 -0.0029
"909" 4.54 909 -0.0016 3e-04 -3e-04
"910" 4.545 910 -0.0021 -2e-04 8e-04
"911" 4.55 911 -0.0051 8e-04 -0.0017
"912" 4.555 912 -0.0012 5e-04 0.0011
"913" 4.56 913 -9e-04 -6e-04 -5e-04
"914" 4.565 914 6e-04 -1e-04 0
"915" 4.57 915 7e-04 -4e-04 1e-04
"916" 4.575 916 0.0022 2e-04 0
"917" 4.58 917 0.0053 7e-04 3e-04
"918" 4.585 918 0.0085 2e-04 -0.0015
"919" 4.59 919 0.0125 -0.0013 4e-04
"920" 4.595 920 0.0135 -7e-04 -2e-04
"921" 4.6 921 0.0139 -0.0013 -0.0019
"922" 4.605 922 0.0164 -9e-04 0.0018
"923" 4.61 923 0.0208 -4e-04 0.0012
"924" 4.615 924 0.0234 -2e-04 8e-04
"925" 4.62 925 0.0204 -3e-04 0.002
"926" 4.625 926 0.0281 9e-04 0.0031
"927" 4.63 927 0.0271 2e-04 0.0079
"928" 4.635 928 0.0275 1e-04 -6e-04
"929" 4.64 929 0.0259 1e-04 0.0096
"930" 4.645 930 0.0295 -2e-04 -0.0057
"931" 4.65 931 0.0327 1e-04 7e-04
"932" 4.655 932 0.0295 0.0014 -0.0025
"933" 4.66 933 0.0307 0.002 0.0043
"934" 4.665 934 0.0414 -8e-04 -5e-04
"935" 4.67 935 0.0398 -9e-04 0.0029
"936" 4.675 936 0.0414 -0.0015 -0.0021
"937" 4.68 937 0.0327 3e-04 0.0064
"938" 4.685 938 0.0495 -0.0014 -0.001
"939" 4.69 939 0.0372 0.0018 0.0043
"940" 4.695 940 0.0511 -0.0012 -2e-04
"941" 4.7 941 0.0507 -0.0014 0.0014
"942" 4.705 942 0.0477 -2e-04 -0.0025
"943" 4.71 943 0.0503 -7e-04 0.0039
"944" 4.715 944 0.0525 -3e-04 1e-04
"945" 4.72 945 0.0463 -0.0011 0.0042
"946" 4.725 946 0.0509 -9e-04 9e-04
"947" 4.73 947 0.0479 2e-04 -1e-04
"948" 4.735 948 0.0503 -2e-04 -6e-04
"949" 4.74 949 0.0483 -4e-04 -0.0034
"950" 4.745 950 0.0477 -3e-04 0.0015
"951" 4.75 951 0.0495 -9e-04 -0.0019
"952" 4.755 952 0.0528 -8e-04 4e-04
"953" 4.76 953 0.0519 -0.0023 -5e-04
"954" 4.765 954 0.0548 -0.002 0.0029
"955" 4.77 955 0.0511 -0.0019 -0.0044
"956" 4.775 956 0.0538 -0.0018 -0.0025
"957" 4.78 957 0.0582 -8e-04 0.0265
"958" 4.785 958 0.0511 -8e-04 0.0019
"959" 4.79 959 0.0467 -0.0012 -0.0062
"960" 4.795 960 0.0523 -0.0014 -0.0037
"961" 4.8 961 0.055 -0.0025 -0.0046
"962" 4.805 962 0.0544 -0.0024 -0.001
"963" 4.81 963 0.0538 -0.0021 0
"964" 4.815 964 0.0489 -0.0034 -0.0029
"965" 4.82 965 0.0489 -0.0031 -3e-04
"966" 4.825 966 0.0546 -0.0029 -0.0033
"967" 4.83 967 0.0519 -0.0029 -0.0034
"968" 4.835 968 0.0497 -0.0037 -0.005
"969" 4.84 969 0.0582 -0.0047 -0.0058
"970" 4.845 970 0.0471 -0.0031 -0.0028
"971" 4.85 971 0.055 -0.0053 -0.0014
"972" 4.855 972 0.0525 -0.0053 -0.0045
"973" 4.86 973 0.0455 -0.0036 -0.0081
"974" 4.865 974 0.0515 -0.0054 -0.0039
"975" 4.87 975 0.0469 -0.0058 -0.0056
"976" 4.875 976 0.0469 -0.0049 -0.0039
"977" 4.88 977 0.0425 -0.0059 -0.0056
"978" 4.885 978 0.0447 -0.0057 -0.0044
"979" 4.89 979 0.044 -0.0062 -0.0055
"980" 4.895 980 0.0432 -0.0073 -0.0041
"981" 4.9 981 0.0424 -0.0055 -0.0058
"982" 4.905 982 0.0419 -0.0061 -0.0072
"983" 4.91 983 0.0415 -0.0065 -0.0063
"984" 4.915 984 0.0369 -0.0062 -0.0065
"985" 4.92 985 0.0365 -0.0068 -0.0039
"986" 4.925 986 0.0345 -0.0076 -0.0082
"987" 4.93 987 0.031 -0.0065 -0.0074
"988" 4.935 988 0.033 -0.0071 -0.0059
"989" 4.94 989 0.0284 -0.0072 -0.0058
"990" 4.945 990 0.029 -0.0069 -0.0071
"991" 4.95 991 0.0288 -0.0075 -0.0054
"992" 4.955 992 0.0264 -0.0064 -0.0055
"993" 4.96 993 0.0248 -0.0085 -0.0074
"994" 4.965 994 0.0254 -0.0081 -0.01
"995" 4.97 995 0.0235 -0.0082 -0.0082
"996" 4.975 996 0.0215 -0.0076 -0.0063
"997" 4.98 997 0.0163 -0.0082 -0.0065
"998" 4.985 998 0.0165 -0.0082 -0.0084
"999" 4.99 999 0.0122 -0.0076 -0.0067
"1000" 4.995 1000 0.0085 -0.0085 -0.0087
"1001" 5 1001 0.0081 -0.0086 -0.0068
"1002" 5.005 1002 0.012 -0.0077 -0.0078
"1003" 5.01 1003 0.0094 -0.008 -0.0098
"1004" 5.015 1004 0.0055 -0.0079 -0.0085
"1005" 5.02 1005 0.0069 -0.0086 -0.0074
"1006" 5.025 1006 0 -0.0074 -0.0087
"1007" 5.03 1007 -2e-04 -0.0081 -0.0082
"1008" 5.035 1008 -0.0022 -0.0077 -0.0072
"1009" 5.04 1009 -0.0034 -0.0076 -0.0093
"1010" 5.045 1010 -0.0061 -0.0081 -0.0072
"1011" 5.05 1011 -0.0055 -0.0083 -0.0083
"1012" 5.055 1012 -0.0093 -0.0079 -0.01
"1013" 5.06 1013 -0.0089 -0.0086 -0.0088
"1014" 5.065 1014 -0.0113 -0.0082 -0.0096
"1015" 5.07 1015 -0.0101 -0.0079 -0.0087
"1016" 5.075 1016 -0.0111 -0.0076 -0.0094
"1017" 5.08 1017 -0.0125 -0.0082 -0.008
"1018" 5.085 1018 -0.018 -0.0083 -0.0087
"1019" 5.09 1019 -0.023 -0.008 -0.0066
"1020" 5.095 1020 -0.0247 -0.0069 -0.0072
"1021" 5.1 1021 -0.0208 -0.0083 -0.0076
"1022" 5.105 1022 -0.0267 -0.0075 -0.0077
"1023" 5.11 1023 -0.0224 -0.0073 -0.0059
"1024" 5.115 1024 -0.0291 -0.0083 -0.0085
"1025" 5.12 1025 -0.0299 -0.0064 -0.006
"1026" 5.125 1026 -0.0281 -0.0069 -0.0077
"1027" 5.13 1027 -0.0317 -0.0067 -0.0066
"1028" 5.135 1028 -0.0307 -0.007 -0.0085
"1029" 5.14 1029 -0.0333 -0.0071 -0.0066
"1030" 5.145 1030 -0.0323 -0.0078 -0.0081
"1031" 5.15 1031 -0.0374 -0.0058 -0.0076
"1032" 5.155 1032 -0.038 -0.0068 -0.0084
"1033" 5.16 1033 -0.0418 -0.007 -0.0065
